-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.319490015506744385e-01,1.699602305889129639e-01,5.967702344059944153e-02
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.087704092264175415e-01,1.970804631710052490e-01,7.455854862928390503e-02
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196738034486770630e-01,9.711047261953353882e-02,3.621048480272293091e-02
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556408852338790894e-01,2.232850939035415649e-01,1.210028231143951416e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.259899139404296875e-01,3.404933959245681763e-02,2.301533371210098267e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.602474987506866455e-01,6.137110665440559387e-02,2.962300181388854980e-01
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,9.110960364341735840e-02,2.737355828285217285e-01,6.330358982086181641e-02
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.070693522691726685e-01,2.309969812631607056e-01,1.941296309232711792e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.295651435852050781e-01,7.497671991586685181e-02,2.542303316295146942e-02
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.990766078233718872e-02,2.004181146621704102e-01,3.149053081870079041e-02
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.380471885204315186e-01,2.705211751163005829e-02,2.438188940286636353e-01
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.968311607837677002e-01,2.250555455684661865e-01,5.639258772134780884e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.617981776595115662e-02,1.791402697563171387e-02,2.823433279991149902e-01
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.929098963737487793e-01,2.611611783504486084e-01,2.302579730749130249e-01
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,2.095897346735000610e-01,3.353828936815261841e-02,1.506513953208923340e-01
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.108810752630233765e-01,1.054948661476373672e-03,1.546943932771682739e-01
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.061602309346199036e-02,1.535277962684631348e-01,2.017681114375591278e-02
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.415971517562866211e-01,2.118790596723556519e-01,2.370420843362808228e-01
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.453225880861282349e-02,5.183603242039680481e-02,5.204174295067787170e-02
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.577188916504383087e-03,1.041632667183876038e-01,3.364931419491767883e-02
0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.706419885158538818e-01,1.908465176820755005e-01,1.583961248397827148e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.572474777698516846e-01,1.829898357391357422e-01,2.281308174133300781e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,9.451929479837417603e-02,2.524370849132537842e-01,2.220519781112670898e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.769568748772144318e-02,2.918324470520019531e-01,6.395981460809707642e-02
